o_zone_id,o_zone_name,d_zone_id,d_zone_name,dist_km,volume,geometry
0,A0,0,A0,0.00013425878593145295,11.153814632940756,"LINESTRING (3.9967422 51.987720495, 3.9967422 51.987720495)"
0,A0,1,A1,4.364162026349185,9.270511721298009,"LINESTRING (3.9967422 51.987720495, 4.0604738 51.987720495)"
0,A0,2,A2,8.728323215063103,91.24881757831743,"LINESTRING (3.9967422 51.987720495, 4.1242054 51.987720495)"
0,A0,3,A3,13.092482726439583,0.0,"LINESTRING (3.9967422 51.987720495, 4.187937 51.987720495)"
0,A0,4,A4,17.456639724645154,0.0,"LINESTRING (3.9967422 51.987720495, 4.2516686 51.987720495)"
0,A0,5,A5,21.820793371156427,0.0,"LINESTRING (3.9967422 51.987720495, 4.3154002 51.987720495)"
0,A0,6,A6,26.184942827683983,0.0,"LINESTRING (3.9967422 51.987720495, 4.3791318 51.987720495)"
0,A0,7,A7,30.549087256293568,0.01271427493904943,"LINESTRING (3.9967422 51.987720495, 4.4428634 51.987720495)"
0,A0,8,A8,34.91322581956417,0.0,"LINESTRING (3.9967422 51.987720495, 4.506595 51.987720495)"
0,A0,9,A9,39.2773576786891,2.196462280509157,"LINESTRING (3.9967422 51.987720495, 4.5703266 51.987720495)"
0,A0,10,B0,1.660141364263947,10.356367348295079,"LINESTRING (3.9967422 51.987720495, 3.9967422 51.972790485)"
0,A0,11,B1,4.669938819893082,6.368738435571403,"LINESTRING (3.9967422 51.987720495, 4.0604738 51.972790485)"
0,A0,12,B2,8.886230451872567,85.53122461386468,"LINESTRING (3.9967422 51.987720495, 4.1242054 51.972790485)"
0,A0,13,B3,13.199481604704076,1.092359272547318,"LINESTRING (3.9967422 51.987720495, 4.187937 51.972790485)"
0,A0,14,B4,17.538298789534323,0.0,"LINESTRING (3.9967422 51.987720495, 4.2516686 51.972790485)"
0,A0,15,B5,21.8874808645682,0.0,"LINESTRING (3.9967422 51.987720495, 4.3154002 51.972790485)"
0,A0,16,B6,26.241872369823156,0.19495659643009583,"LINESTRING (3.9967422 51.987720495, 4.3791318 51.972790485)"
0,A0,17,B7,30.599246790200656,1.7184496972252286,"LINESTRING (3.9967422 51.987720495, 4.4428634 51.972790485)"
0,A0,18,B8,34.958486013830445,1.4448885311954685,"LINESTRING (3.9967422 51.987720495, 4.506595 51.972790485)"
0,A0,19,B9,39.31896701047673,4.551073105639048,"LINESTRING (3.9967422 51.987720495, 4.5703266 51.972790485)"
0,A0,20,C0,3.3202827336363816,81.38058865675814,"LINESTRING (3.9967422 51.987720495, 3.9967422 51.957860475)"
0,A0,21,C1,5.484786671981187,9.762873009674333,"LINESTRING (3.9967422 51.987720495, 4.0604738 51.957860475)"
0,A0,22,C2,9.341236129941313,8.486144018881282,"LINESTRING (3.9967422 51.987720495, 4.1242054 51.957860475)"
0,A0,23,C3,13.511167836441834,5.464071816604684,"LINESTRING (3.9967422 51.987720495, 4.187937 51.957860475)"
0,A0,24,C4,17.77531162346952,0.0,"LINESTRING (3.9967422 51.987720495, 4.2516686 51.957860475)"
0,A0,25,C5,22.079146972215938,0.0,"LINESTRING (3.9967422 51.987720495, 4.3154002 51.957860475)"
0,A0,26,C6,26.40326888359447,1.0829061712522032,"LINESTRING (3.9967422 51.987720495, 4.3791318 51.957860475)"
0,A0,27,C7,30.739114699919767,7.488660123181917,"LINESTRING (3.9967422 51.987720495, 4.4428634 51.957860475)"
0,A0,28,C8,35.08233508759259,11.02781651713561,"LINESTRING (3.9967422 51.987720495, 4.506595 51.957860475)"
0,A0,29,C9,39.430490438449375,4.1069698692816585,"LINESTRING (3.9967422 51.987720495, 4.5703266 51.957860475)"
0,A0,30,D0,4.980424100558401,65.8138357303633,"LINESTRING (3.9967422 51.987720495, 3.9967422 51.942930465)"
0,A0,31,D1,6.6234114286423855,8.703722149846163,"LINESTRING (3.9967422 51.987720495, 4.0604738 51.942930465)"
0,A0,32,D2,10.05308054680258,25.7159709250548,"LINESTRING (3.9967422 51.987720495, 4.1242054 51.942930465)"
0,A0,33,D3,14.013890570691396,2.3689310807273936,"LINESTRING (3.9967422 51.987720495, 4.187937 51.942930465)"
0,A0,34,D4,18.161597042054982,0.058955750998817974,"LINESTRING (3.9967422 51.987720495, 4.2516686 51.942930465)"
0,A0,35,D5,22.392582714030297,0.0,"LINESTRING (3.9967422 51.987720495, 4.3154002 51.942930465)"
0,A0,36,D6,26.667235659196514,3.2059608107736763,"LINESTRING (3.9967422 51.987720495, 4.3791318 51.942930465)"
0,A0,37,D7,30.967475477168396,18.580718876723143,"LINESTRING (3.9967422 51.987720495, 4.4428634 51.942930465)"
0,A0,38,D8,35.283945492856155,7.50616627843761,"LINESTRING (3.9967422 51.987720495, 4.506595 51.942930465)"
0,A0,39,D9,39.61133744963959,4.024552725320804,"LINESTRING (3.9967422 51.987720495, 4.5703266 51.942930465)"
0,A0,40,E0,6.640565466745435,36.97297846263335,"LINESTRING (3.9967422 51.987720495, 3.9967422 51.928000455)"
0,A0,41,E1,7.94785574234309,7.789433499525555,"LINESTRING (3.9967422 51.987720495, 4.0604738 51.928000455)"
0,A0,42,E2,10.971886793367029,13.26639703274038,"LINESTRING (3.9967422 51.987720495, 4.1242054 51.92800045499999)"
0,A0,43,E3,14.688047266522942,8.259660909625845,"LINESTRING (3.9967422 51.987720495, 4.187937 51.928000455)"
0,A0,44,E4,18.687900787349324,0.1656857244513654,"LINESTRING (3.9967422 51.987720495, 4.2516686 51.928000455)"
0,A0,45,E5,22.822771684195143,0.0,"LINESTRING (3.9967422 51.987720495, 4.3154002 51.92800045499999)"
0,A0,46,E6,27.03076793813111,0.49117557721400096,"LINESTRING (3.9967422 51.987720495, 4.379131800000001 51.928000455)"
0,A0,47,E7,31.28239119323531,19.171709768681687,"LINESTRING (3.9967422 51.987720495, 4.442863399999999 51.928000455)"
0,A0,48,E8,35.56199470544716,14.156364370500098,"LINESTRING (3.9967422 51.987720495, 4.506595 51.92800045499999)"
0,A0,49,E9,39.86056449359273,3.395631780795072,"LINESTRING (3.9967422 51.987720495, 4.5703266 51.928000455)"
0,A0,50,F0,8.300706834455804,0.20140867398349863,"LINESTRING (3.9967422 51.987720495, 3.9967422 51.91307044500001)"
0,A0,51,F1,9.379732443509235,0.0,"LINESTRING (3.9967422 51.987720495, 4.0604738 51.91307044500001)"
0,A0,52,F2,12.050406896947875,0.0,"LINESTRING (3.9967422 51.987720495, 4.1242054 51.913070445)"
0,A0,53,F3,15.511301268152586,4.178693852324405,"LINESTRING (3.9967422 51.987720495, 4.187937 51.91307044500001)"
0,A0,54,F4,19.34279683685776,17.414354670015097,"LINESTRING (3.9967422 51.987720495, 4.2516686 51.91307044500001)"
0,A0,55,F5,23.363265423506597,0.0,"LINESTRING (3.9967422 51.987720495, 4.3154002 51.913070445)"
0,A0,56,F6,27.489915980827604,0.055685848040979216,"LINESTRING (3.9967422 51.987720495, 4.3791318 51.91307044500001)"
0,A0,57,F7,31.681280854628092,21.92993822861309,"LINESTRING (3.9967422 51.987720495, 4.4428634 51.91307044500001)"
0,A0,58,F8,35.914707417087484,9.825518794767182,"LINESTRING (3.9967422 51.987720495, 4.506595 51.913070445)"
0,A0,59,F9,40.176899057064965,0.5184611899295962,"LINESTRING (3.9967422 51.987720495, 4.5703266 51.91307044500001)"
0,A0,60,G0,9.960848201061825,0.0,"LINESTRING (3.9967422 51.987720495, 3.9967422 51.89814043500001)"
0,A0,61,G1,10.87669473620313,0.0,"LINESTRING (3.9967422 51.987720495, 4.0604738 51.89814043500001)"
0,A0,62,G2,13.249696155979047,0.0,"LINESTRING (3.9967422 51.987720495, 4.1242054 51.898140435)"
0,A0,63,G3,16.461298020308256,5.024073857360649,"LINESTRING (3.9967422 51.987720495, 4.187937 51.89814043500001)"
0,A0,64,G4,20.113728347454316,30.125968078381618,"LINESTRING (3.9967422 51.987720495, 4.2516686 51.89814043500001)"
0,A0,65,G5,24.00661476167113,0.4570799497209669,"LINESTRING (3.9967422 51.987720495, 4.3154002 51.898140435)"
0,A0,66,G6,28.03998312435391,2.2716383076051496,"LINESTRING (3.9967422 51.987720495, 4.3791318 51.89814043500001)"
0,A0,67,G7,32.16102005351513,6.4168087623598655,"LINESTRING (3.9967422 51.987720495, 4.4428634 51.89814043500001)"
0,A0,68,G8,36.33990965601679,12.964708553093024,"LINESTRING (3.9967422 51.987720495, 4.506595 51.898140435)"
0,A0,69,G9,40.5587709726276,3.539557527116529,"LINESTRING (3.9967422 51.987720495, 4.5703266 51.89814043500001)"
0,A0,70,H0,11.620989567580917,0.0,"LINESTRING (3.9967422 51.987720495, 3.9967422 51.883210425)"
0,A0,71,H1,12.415221862548794,0.0,"LINESTRING (3.9967422 51.987720495, 4.0604738 51.88321042500001)"
0,A0,72,H2,14.539901146262594,0.0,"LINESTRING (3.9967422 51.987720495, 4.1242054 51.88321042500002)"
0,A0,73,H3,17.51742929051361,0.0,"LINESTRING (3.9967422 51.987720495, 4.187937 51.88321042500001)"
0,A0,74,H4,20.987912509823463,7.9724968330302834,"LINESTRING (3.9967422 51.987720495, 4.2516686 51.88321042500001)"
0,A0,75,H5,24.744798454290745,2.320420401199174,"LINESTRING (3.9967422 51.987720495, 4.3154002 51.88321042500002)"
0,A0,76,H6,28.67573772858311,7.165059382402722,"LINESTRING (3.9967422 51.987720495, 4.3791318 51.88321042500001)"
0,A0,77,H7,32.71805253438267,7.856785708526984,"LINESTRING (3.9967422 51.987720495, 4.4428634 51.88321042500001)"
0,A0,78,H8,36.835091180839996,13.808899633665336,"LINESTRING (3.9967422 51.987720495, 4.506595 51.88321042500002)"
0,A0,79,H9,41.00434924083952,2.9937414375443074,"LINESTRING (3.9967422 51.987720495, 4.5703266 51.88321042500001)"
0,A0,80,I0,13.281130934361574,0.0,"LINESTRING (3.9967422 51.987720495, 3.9967422 51.86828041500001)"
0,A0,81,I1,13.98159923813878,0.0,"LINESTRING (3.9967422 51.987720495, 4.0604738 51.868280415)"
0,A0,82,I2,15.898903664280207,0.0,"LINESTRING (3.9967422 51.987720495, 4.1242054 51.86828041500001)"
0,A0,83,I3,18.66168417769078,0.0,"LINESTRING (3.9967422 51.987720495, 4.187937 51.868280415)"
0,A0,84,I4,21.95301801380945,4.384250588524679,"LINESTRING (3.9967422 51.987720495, 4.2516686 51.868280415)"
0,A0,85,I5,25.56960433669029,7.603870746519675,"LINESTRING (3.9967422 51.987720495, 4.3154002 51.86828041500001)"
0,A0,86,I6,29.391619938429326,15.47780596240612,"LINESTRING (3.9967422 51.987720495, 4.3791318 51.868280415)"
0,A0,87,I7,33.348505346766494,5.27093568290597,"LINESTRING (3.9967422 51.987720495, 4.4428634 51.868280415)"
0,A0,88,I8,37.39747229885851,4.761243738145823,"LINESTRING (3.9967422 51.987720495, 4.506595 51.86828041500001)"
0,A0,89,I9,41.51158247278444,0.21983963031661635,"LINESTRING (3.9967422 51.987720495, 4.5703266 51.868280415)"
0,A0,90,J0,14.941272300851779,0.0,"LINESTRING (3.9967422 51.987720495, 3.9967422 51.85335040500001)"
0,A0,91,J1,15.567422345300681,0.0,"LINESTRING (3.9967422 51.987720495, 4.0604738 51.85335040500001)"
0,A0,92,J2,17.310507946404083,0.0,"LINESTRING (3.9967422 51.987720495, 4.1242054 51.853350405)"
0,A0,93,J3,19.87885094019712,0.0,"LINESTRING (3.9967422 51.987720495, 4.187937 51.85335040500001)"
0,A0,94,J4,22.997601032262725,0.0,"LINESTRING (3.9967422 51.987720495, 4.2516686 51.85335040500001)"
0,A0,95,J5,26.472937095785205,0.46312571182783147,"LINESTRING (3.9967422 51.987720495, 4.3154002 51.853350405)"
0,A0,96,J6,30.18192867631985,11.189368523717079,"LINESTRING (3.9967422 51.987720495, 4.3791318 51.85335040500001)"
0,A0,97,J7,34.0483002888671,0.0,"LINESTRING (3.9967422 51.987720495, 4.4428634 51.85335040500001)"
0,A0,98,J8,38.02407145367693,0.0,"LINESTRING (3.9967422 51.987720495, 4.506595 51.853350405)"
0,A0,99,J9,42.0782410636678,0.0,"LINESTRING (3.9967422 51.987720495, 4.5703266 51.85335040500001)"
1,A1,0,A0,4.364162026349185,6.6365313417625496,"LINESTRING (4.0604738 51.987720495, 3.9967422 51.987720495)"
1,A1,1,A1,0.0,0.0,"LINESTRING (4.0604738 51.987720495, 4.0604738 51.987720495)"
1,A1,2,A2,4.364162026349185,198.26637383515614,"LINESTRING (4.0604738 51.987720495, 4.1242054 51.987720495)"
1,A1,3,A3,8.728323214030521,0.0,"LINESTRING (4.0604738 51.987720495, 4.187937 51.987720495)"
1,A1,4,A4,13.092482726095387,0.0,"LINESTRING (4.0604738 51.987720495, 4.2516686 51.987720495)"
1,A1,5,A5,17.456639724645154,0.0,"LINESTRING (4.0604738 51.987720495, 4.3154002 51.987720495)"
1,A1,6,A6,21.820793370743395,0.0,"LINESTRING (4.0604738 51.987720495, 4.3791318 51.987720495)"
1,A1,7,A7,26.184942827339786,0.027329447666445246,"LINESTRING (4.0604738 51.987720495, 4.4428634 51.987720495)"
1,A1,8,A8,30.549087256293568,0.0,"LINESTRING (4.0604738 51.987720495, 4.506595 51.987720495)"
1,A1,9,A9,34.91322581930602,4.717875191758296,"LINESTRING (4.0604738 51.987720495, 4.5703266 51.987720495)"
1,A1,10,B0,4.669938819893082,8.776504684822946,"LINESTRING (4.0604738 51.987720495, 3.9967422 51.972790485)"
1,A1,11,B1,1.660141364263947,11.794791081073809,"LINESTRING (4.0604738 51.987720495, 4.0604738 51.972790485)"
1,A1,12,B2,4.669938819893082,182.3119382256403,"LINESTRING (4.0604738 51.987720495, 4.1242054 51.972790485)"
1,A1,13,B3,8.886230451872567,2.344682171703554,"LINESTRING (4.0604738 51.987720495, 4.187937 51.972790485)"
1,A1,14,B4,13.199481604704076,0.0,"LINESTRING (4.0604738 51.987720495, 4.2516686 51.972790485)"
1,A1,15,B5,17.538298789534323,0.0,"LINESTRING (4.0604738 51.987720495, 4.3154002 51.972790485)"
1,A1,16,B6,21.8874808645682,0.41878706100788116,"LINESTRING (4.0604738 51.987720495, 4.3791318 51.972790485)"
1,A1,17,B7,26.241872369823156,3.6907091734702306,"LINESTRING (4.0604738 51.987720495, 4.4428634 51.972790485)"
1,A1,18,B8,30.599246790200656,3.1026263601787947,"LINESTRING (4.0604738 51.987720495, 4.506595 51.972790485)"
1,A1,19,B9,34.958486013830445,9.771009404549735,"LINESTRING (4.0604738 51.987720495, 4.5703266 51.972790485)"
1,A1,20,C0,5.4847866711595765,77.34151487435227,"LINESTRING (4.0604738 51.987720495, 3.9967422 51.957860475)"
1,A1,21,C1,3.3202827322791615,16.12266295840927,"LINESTRING (4.0604738 51.987720495, 4.0604738 51.957860475)"
1,A1,22,C2,5.4847866711595765,17.266942855669342,"LINESTRING (4.0604738 51.987720495, 4.1242054 51.957860475)"
1,A1,23,C3,9.341236128976483,11.517228819918166,"LINESTRING (4.0604738 51.987720495, 4.187937 51.957860475)"
1,A1,24,C4,13.511167836108303,0.0,"LINESTRING (4.0604738 51.987720495, 4.2516686 51.957860475)"
1,A1,25,C5,17.775311623216005,0.0,"LINESTRING (4.0604738 51.987720495, 4.3154002 51.957860475)"
1,A1,26,C6,22.079146971807738,2.3174305562358595,"LINESTRING (4.0604738 51.987720495, 4.3791318 51.957860475)"
1,A1,27,C7,26.40326888359447,16.040335796791805,"LINESTRING (4.0604738 51.987720495, 4.4428634 51.957860475)"
1,A1,28,C8,30.739114699919767,23.63306628968385,"LINESTRING (4.0604738 51.987720495, 4.506595 51.957860475)"
1,A1,29,C9,35.08233508733569,8.804052145230367,"LINESTRING (4.0604738 51.987720495, 4.5703266 51.957860475)"
1,A1,30,D0,6.623411427281649,66.98089175406307,"LINESTRING (4.0604738 51.987720495, 3.9967422 51.942930465)"
1,A1,31,D1,4.980424100558401,13.422155884474076,"LINESTRING (4.0604738 51.987720495, 4.0604738 51.942930465)"
1,A1,32,D2,6.623411427281649,49.53470599486524,"LINESTRING (4.0604738 51.987720495, 4.1242054 51.942930465)"
1,A1,33,D3,10.053080546354323,4.862868599364384,"LINESTRING (4.0604738 51.987720495, 4.187937 51.942930465)"
1,A1,34,D4,14.013890570369833,0.1236564218115041,"LINESTRING (4.0604738 51.987720495, 4.2516686 51.942930465)"
1,A1,35,D5,18.16159704155873,0.0,"LINESTRING (4.0604738 51.987720495, 4.3154002 51.942930465)"
1,A1,36,D6,22.392582713829054,6.818605014178575,"LINESTRING (4.0604738 51.987720495, 4.3791318 51.942930465)"
1,A1,37,D7,26.667235658858544,39.62303352166731,"LINESTRING (4.0604738 51.987720495, 4.4428634 51.942930465)"
1,A1,38,D8,30.967475476877354,16.032647684235624,"LINESTRING (4.0604738 51.987720495, 4.506595 51.942930465)"
1,A1,39,D9,35.283945492728435,8.605171711645909,"LINESTRING (4.0604738 51.987720495, 4.5703266 51.942930465)"
1,A1,40,E0,7.947855741209111,39.29758929523947,"LINESTRING (4.0604738 51.987720495, 3.9967422 51.928000455)"
1,A1,41,E1,6.640565466745435,11.502053532107219,"LINESTRING (4.0604738 51.987720495, 4.0604738 51.928000455)"
1,A1,42,E2,7.94785574234309,24.264283319781498,"LINESTRING (4.0604738 51.987720495, 4.1242054 51.92800045499999)"
1,A1,43,E3,10.971886792545591,16.43925176547415,"LINESTRING (4.0604738 51.987720495, 4.187937 51.928000455)"
1,A1,44,E4,14.688047265909333,0.3411281600228323,"LINESTRING (4.0604738 51.987720495, 4.2516686 51.928000455)"
1,A1,45,E5,18.687900787108187,0.0,"LINESTRING (4.0604738 51.987720495, 4.3154002 51.92800045499999)"
1,A1,46,E6,22.82277168380024,1.036014252997069,"LINESTRING (4.0604738 51.987720495, 4.379131800000001 51.928000455)"
1,A1,47,E7,27.030767937964395,40.63678300332073,"LINESTRING (4.0604738 51.987720495, 4.442863399999999 51.928000455)"
1,A1,48,E8,31.28239119323531,30.0988397180728,"LINESTRING (4.0604738 51.987720495, 4.506595 51.92800045499999)"
1,A1,49,E9,35.56199470532045,7.2345109689322085,"LINESTRING (4.0604738 51.987720495, 4.5703266 51.928000455)"
1,A1,50,F0,9.3797324430288,0.22042077501370555,"LINESTRING (4.0604738 51.987720495, 3.9967422 51.91307044500001)"
1,A1,51,F1,8.300706833370027,0.0,"LINESTRING (4.0604738 51.987720495, 4.0604738 51.91307044500001)"
1,A1,52,F2,9.3797324430288,0.0,"LINESTRING (4.0604738 51.987720495, 4.1242054 51.913070445)"
1,A1,53,F3,12.050406896199958,8.053483941517182,"LINESTRING (4.0604738 51.987720495, 4.187937 51.91307044500001)"
1,A1,54,F4,15.511301267571545,35.10524232536106,"LINESTRING (4.0604738 51.987720495, 4.2516686 51.91307044500001)"
1,A1,55,F5,19.34279683685776,0.0,"LINESTRING (4.0604738 51.987720495, 4.3154002 51.913070445)"
1,A1,56,F6,23.363265423313717,0.11627101374070781,"LINESTRING (4.0604738 51.987720495, 4.3791318 51.91307044500001)"
1,A1,57,F7,27.48991598049975,46.1360853806093,"LINESTRING (4.0604738 51.987720495, 4.4428634 51.91307044500001)"
1,A1,58,F8,31.681280854485856,20.771243200021022,"LINESTRING (4.0604738 51.987720495, 4.506595 51.913070445)"
1,A1,59,F9,35.91470741696201,1.0996247876710092,"LINESTRING (4.0604738 51.987720495, 4.5703266 51.91307044500001)"
1,A1,60,G0,10.876694735374503,0.0,"LINESTRING (4.0604738 51.987720495, 3.9967422 51.89814043500001)"
1,A1,61,G1,9.96084820060942,0.0,"LINESTRING (4.0604738 51.987720495, 4.0604738 51.89814043500001)"
1,A1,62,G2,10.876694735374503,0.0,"LINESTRING (4.0604738 51.987720495, 4.1242054 51.898140435)"
1,A1,63,G3,13.249696155979047,9.3837132599583,"LINESTRING (4.0604738 51.987720495, 4.187937 51.89814043500001)"
1,A1,64,G4,16.4612980200345,59.3831736487758,"LINESTRING (4.0604738 51.987720495, 4.2516686 51.89814043500001)"
1,A1,65,G5,20.11372834723027,0.9275888012072332,"LINESTRING (4.0604738 51.987720495, 4.3154002 51.898140435)"
1,A1,66,G6,24.00661476167113,4.6883386579046356,"LINESTRING (4.0604738 51.987720495, 4.3791318 51.89814043500001)"
1,A1,67,G7,28.039983124193192,13.3820944679358,"LINESTRING (4.0604738 51.987720495, 4.4428634 51.89814043500001)"
1,A1,68,G8,32.16102005323489,27.222510838642883,"LINESTRING (4.0604738 51.987720495, 4.506595 51.898140435)"
1,A1,69,G9,36.33990965601679,7.466938122832619,"LINESTRING (4.0604738 51.987720495, 4.5703266 51.89814043500001)"
1,A1,70,H0,12.415221861822852,0.0,"LINESTRING (4.0604738 51.987720495, 3.9967422 51.883210425)"
1,A1,71,H1,11.620989567580917,0.0,"LINESTRING (4.0604738 51.987720495, 4.0604738 51.88321042500001)"
1,A1,72,H2,12.415221861822852,0.0,"LINESTRING (4.0604738 51.987720495, 4.1242054 51.88321042500002)"
1,A1,73,H3,14.539901146262594,0.0,"LINESTRING (4.0604738 51.987720495, 4.187937 51.88321042500001)"
1,A1,74,H4,17.51742929051361,15.361260866489411,"LINESTRING (4.0604738 51.987720495, 4.2516686 51.88321042500001)"
1,A1,75,H5,20.98791250939404,4.6297615567286226,"LINESTRING (4.0604738 51.987720495, 4.3154002 51.88321042500002)"
1,A1,76,H6,24.744798454290745,14.60022950745565,"LINESTRING (4.0604738 51.987720495, 4.3791318 51.88321042500001)"
1,A1,77,H7,28.67573772842596,16.22553863268534,"LINESTRING (4.0604738 51.987720495, 4.4428634 51.88321042500001)"
1,A1,78,H8,32.71805253410721,28.773250828122933,"LINESTRING (4.0604738 51.987720495, 4.506595 51.88321042500002)"
1,A1,79,H9,36.835091180839996,6.276759561117628,"LINESTRING (4.0604738 51.987720495, 4.5703266 51.88321042500001)"
1,A1,80,I0,13.98159923813878,0.0,"LINESTRING (4.0604738 51.987720495, 3.9967422 51.86828041500001)"
1,A1,81,I1,13.281130934022269,0.0,"LINESTRING (4.0604738 51.987720495, 4.0604738 51.868280415)"
1,A1,82,I2,13.98159923813878,0.0,"LINESTRING (4.0604738 51.987720495, 4.1242054 51.86828041500001)"
1,A1,83,I3,15.898903663996768,0.0,"LINESTRING (4.0604738 51.987720495, 4.187937 51.868280415)"
1,A1,84,I4,18.661684177207825,8.26035909022442,"LINESTRING (4.0604738 51.987720495, 4.2516686 51.868280415)"
1,A1,85,I5,21.95301801380945,14.908241556578542,"LINESTRING (4.0604738 51.987720495, 4.3154002 51.86828041500001)"
1,A1,86,I6,25.56960433651405,31.11430856398605,"LINESTRING (4.0604738 51.987720495, 4.3791318 51.868280415)"
1,A1,87,I7,29.391619938276,10.770355670709302,"LINESTRING (4.0604738 51.987720495, 4.4428634 51.868280415)"
1,A1,88,I8,33.348505346766494,9.837388787429278,"LINESTRING (4.0604738 51.987720495, 4.506595 51.86828041500001)"
1,A1,89,I9,37.39747229873801,0.45777963082161854,"LINESTRING (4.0604738 51.987720495, 4.5703266 51.868280415)"
1,A1,90,J0,15.567422345300681,0.0,"LINESTRING (4.0604738 51.987720495, 3.9967422 51.85335040500001)"
1,A1,91,J1,14.941272300851779,0.0,"LINESTRING (4.0604738 51.987720495, 4.0604738 51.85335040500001)"
1,A1,92,J2,15.56742234501121,0.0,"LINESTRING (4.0604738 51.987720495, 4.1242054 51.853350405)"
1,A1,93,J3,17.310507946404083,0.0,"LINESTRING (4.0604738 51.987720495, 4.187937 51.85335040500001)"
1,A1,94,J4,19.878850939743735,0.0,"LINESTRING (4.0604738 51.987720495, 4.2516686 51.85335040500001)"
1,A1,95,J5,22.997601031870825,0.8921606139764341,"LINESTRING (4.0604738 51.987720495, 4.3154002 51.853350405)"
1,A1,96,J6,26.47293709561498,22.179293035148785,"LINESTRING (4.0604738 51.987720495, 4.3791318 51.85335040500001)"
1,A1,97,J7,30.181928676170543,0.0,"LINESTRING (4.0604738 51.987720495, 4.4428634 51.85335040500001)"
1,A1,98,J8,34.0483002886024,0.0,"LINESTRING (4.0604738 51.987720495, 4.506595 51.853350405)"
1,A1,99,J9,38.02407145367693,0.0,"LINESTRING (4.0604738 51.987720495, 4.5703266 51.85335040500001)"
2,A2,0,A0,8.728323215063103,44.17117255093785,"LINESTRING (4.1242054 51.987720495, 3.9967422 51.987720495)"
2,A2,1,A1,4.364162026349185,134.0674360432008,"LINESTRING (4.1242054 51.987720495, 4.0604738 51.987720495)"
2,A2,2,A2,0.00013425878593145295,4818.933498493825,"LINESTRING (4.1242054 51.987720495, 4.1242054 51.987720495)"
2,A2,3,A3,4.364162026349185,0.0,"LINESTRING (4.1242054 51.987720495, 4.187937 51.987720495)"
2,A2,4,A4,8.728323214030521,0.0,"LINESTRING (4.1242054 51.987720495, 4.2516686 51.987720495)"
2,A2,5,A5,13.092482726783775,0.0,"LINESTRING (4.1242054 51.987720495, 4.3154002 51.987720495)"
2,A2,6,A6,17.456639724645154,0.0,"LINESTRING (4.1242054 51.987720495, 4.3791318 51.987720495)"
2,A2,7,A7,21.820793371156427,0.541606269774301,"LINESTRING (4.1242054 51.987720495, 4.4428634 51.987720495)"
2,A2,8,A8,26.184942827683983,0.0,"LINESTRING (4.1242054 51.987720495, 4.506595 51.987720495)"
2,A2,9,A9,30.549087256293568,93.40602860808548,"LINESTRING (4.1242054 51.987720495, 4.5703266 51.987720495)"
2,A2,10,B0,8.886230451872567,59.545749686645536,"LINESTRING (4.1242054 51.987720495, 3.9967422 51.972790485)"
2,A2,11,B1,4.669938819893082,92.1028373142808,"LINESTRING (4.1242054 51.987720495, 4.0604738 51.972790485)"
2,A2,12,B2,1.660141364263947,3111.147220415982,"LINESTRING (4.1242054 51.987720495, 4.1242054 51.972790485)"
2,A2,13,B3,4.669938819893082,46.0514186571404,"LINESTRING (4.1242054 51.987720495, 4.187937 51.972790485)"
2,A2,14,B4,8.886230451872567,0.0,"LINESTRING (4.1242054 51.987720495, 4.2516686 51.972790485)"
2,A2,15,B5,13.199481604704076,0.0,"LINESTRING (4.1242054 51.987720495, 4.3154002 51.972790485)"
2,A2,16,B6,17.538298789534323,8.290621670705178,"LINESTRING (4.1242054 51.987720495, 4.3791318 51.972790485)"
2,A2,17,B7,21.8874808645682,73.05227737768915,"LINESTRING (4.1242054 51.987720495, 4.4428634 51.972790485)"
2,A2,18,B8,26.241872369823156,61.40038477244016,"LINESTRING (4.1242054 51.987720495, 4.506595 51.972790485)"
2,A2,19,B9,30.599246790200656,193.33174894554105,"LINESTRING (4.1242054 51.987720495, 4.5703266 51.972790485)"
2,A2,20,C0,9.341236129458897,549.701873322985,"LINESTRING (4.1242054 51.987720495, 3.9967422 51.957860475)"
2,A2,21,C1,5.484786671981187,141.1878213599995,"LINESTRING (4.1242054 51.987720495, 4.0604738 51.957860475)"
2,A2,22,C2,3.3202827349936026,262.7502880589679,"LINESTRING (4.1242054 51.987720495, 4.1242054 51.957860475)"
2,A2,23,C3,5.484786671981187,215.9343150211757,"LINESTRING (4.1242054 51.987720495, 4.187937 51.957860475)"
2,A2,24,C4,9.341236129458897,0.0,"LINESTRING (4.1242054 51.987720495, 4.2516686 51.957860475)"
2,A2,25,C5,13.511167836441834,0.0,"LINESTRING (4.1242054 51.987720495, 4.3154002 51.957860475)"
2,A2,26,C6,17.77531162346952,45.618118050704204,"LINESTRING (4.1242054 51.987720495, 4.3791318 51.957860475)"
2,A2,27,C7,22.079146972215938,316.2991103995701,"LINESTRING (4.1242054 51.987720495, 4.4428634 51.957860475)"
2,A2,28,C8,26.403268883765147,466.44240177512836,"LINESTRING (4.1242054 51.987720495, 4.506595 51.957860475)"
2,A2,29,C9,30.739114699919767,173.8528289721019,"LINESTRING (4.1242054 51.987720495, 4.5703266 51.957860475)"
2,A2,30,D0,10.05308054680258,502.8794146553707,"LINESTRING (4.1242054 51.987720495, 3.9967422 51.942930465)"
